path,st_mode,st_ino,st_dev,st_nlink,st_uid,st_gid,st_size,st_atime,st_mtime,st_ctime
/home/w/weismanm/Documents/CS112/CompressionLab/twitter4j-core-3.0.3/twitter4j/internal/logging/Log4JLogger.class,33188,42865163,24,1,2363,2002,2181,1356314696.0,1356314696.0,1362517111.438908
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/106/1/.cp/org/eclipse/jface/text/source,16877,42336966,24,3,2363,2002,4096,1358884154.5503852,1358884154.5583854,1358884154.5583854
/home/w/weismanm/cs290f2013-fp-team1/bin/site/jacoco/tweetanalyzeTest/edu.allegheny.tweetanalyze,16877,42209744,24,2,2363,2002,4096,1386971216.7926917,1386971216.9246933,1386971216.9246933
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/170/1/.cp/plugin.xml,33188,41945922,24,1,2363,2002,2587,1358884043.373103,1358884043.373103,1358884043.373103
/home/w/weismanm/.config/google-chrome/Default/Extensions/apdfllckaahabafndbhieahigkjlhalf/6.3_0/_locales/sk/messages.json,33188,43125602,24,1,2363,2002,283,1380130006.502423,1380130006.5064232,1380130006.5064232
/home/w/weismanm/.dropbox-dist/library.zip,33261,42861762,24,1,2363,2002,14796007,1351839336.2655284,1346042738.0,1351839336.2655284
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/178/1/.cp/icons,16877,40764588,24,3,2363,2002,4096,1380129816.3920867,1380129816.4000869,1380129816.4000869
/home/w/weismanm/.jedit/settings-backup,16877,42209288,24,2,2363,2002,4096,1386969364.222563,1386969364.222563,1386969364.222563
/home/w/weismanm/Documents/cs290f2013-lab5-team4/ReleasePlanner/bin/site/jacoco/AllTests/com.group4.planner/DynamicAlg.html,33188,42995859,24,1,2363,2002,4990,1383158699.1971004,1383158699.2171009,1383158699.2171009
/home/w/weismanm/.local/share/Trash/files/workspace/.metadata/.plugins/org.eclipse.core.resources/.history/44/00d0f3c0eb9b00121ba7ce885dc87609,33188,42336541,24,1,2363,2002,2861,1364944763.0,1364944580.0,1364944763.1434536
/home/w/weismanm/.mozilla/firefox/cyat3a5j.default-1391443606708/.parentlock,33188,42867347,24,1,2363,2002,0,1391443606.7672675,1391443606.7672675,1391443606.7672675
/home/w/weismanm/.oh-my-zsh/plugins/symfony,16877,42599181,24,2,2363,2002,4096,1390854838.2581465,1390854838.2661467,1390854838.2661467
/home/w/weismanm/.oh-my-zsh/themes/afowler.zsh-theme,33188,39981588,24,1,2363,2002,394,1390854841.0141797,1390854841.0181797,1390854841.0181797
/home/w/weismanm/Dropbox/JavaPrograms/CS111/lab1/LabReport 1.odt,33188,42862382,24,1,2363,2002,22920,1351839344.6776285,1346873845.0,1351839344.6776285
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/221/1/.cp/icons/full/obj16/external_tools.gif,33188,40895312,24,1,2363,2002,587,1380129886.3969467,1380129886.4049468,1380129886.4049468
/home/w/weismanm/.thumbnails/normal/7b449b28fecdc1c5abed8b9e37e9cb1f.png,33152,42864112,24,1,2363,2002,9511,1378747832.7045438,1378747832.712544,1378747832.7165442
/home/w/weismanm/.vim/bundle/gitv,16877,40372116,24,7,2363,2002,4096,1378929276.7204578,1378127483.0,1378929277.3564656
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/56/1/.cp/icons/full/etool16/run_exc.gif,33188,40895285,24,1,2363,2002,379,1380129885.7129383,1380129885.7209384,1380129885.7209384
/home/w/weismanm/.bash_history,33152,39329907,24,1,2363,2002,21378,1351839332.1254792,1391637977.241184,1391637977.241184
/home/w/weismanm/Documents/cs290f2013-lab5-team4/opencsv-2.3-src-with-libs.tar.gz,33188,42866476,24,1,2363,2002,280510,1383158653.4565604,1383158653.488561,1383158653.488561
/home/w/weismanm/Documents/CS112/CompressionLab/bailey/structure/ChainedHashtableIterator.class,33188,42864949,24,1,2363,2002,960,1030123070.0,1030123070.0,1362517083.9586117
/home/w/weismanm/Documents/cs111/lab9/Lab Report 9.odt,33188,42864142,24,1,2363,2002,21475,1352322849.002087,1352322849.0060873,1352322849.0060873
/home/w/weismanm/.vim/colors/matrix.vim,33188,39462807,24,1,2363,2002,3031,1378929261.2162683,1371959556.0,1378929261.2242684
/home/w/weismanm/.gimp-2.6/themes,16877,39850151,24,2,2363,2002,4096,1366125207.3047116,1366125207.3047116,1366125207.3047116
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/228/1/.cp,16877,40897279,24,3,2363,2002,4096,1380677771.1860218,1380677771.1860218,1380677771.1860218
/home/w/weismanm/.vim/plugin/vimproc.vim,33188,40372372,24,1,2363,2002,3460,1378929279.8804965,1372282349.0,1378929279.8844965
/home/w/weismanm/Documents/cs111/CS111/.git/hooks/update.sample,33261,43125161,24,1,2363,2002,3611,1354743834.2166038,1354743834.2166038,1354743834.2166038
/home/w/weismanm/Documents/CS112/CompressionLab/bailey/doclets/PackageListWriter.class,33188,42864914,24,1,2363,2002,1298,1030123034.0,1030123034.0,1362517083.7426093
/home/w/weismanm/.mozilla/firefox/Crash Reports/pending,16832,42862172,24,2,2363,2002,4096,1368020049.66804,1368020049.67604,1368020049.67604
/home/w/weismanm/.config/google-chrome/Default/Current Tabs,33152,42865344,24,1,2363,2002,27025,1391637105.7750473,1391637993.25737,1391637993.25737
/home/w/weismanm/.config/google-chrome/pnacl/0.1.0.12332/_platform_specific/x86_64/pnacl_public_pnacl_json,33188,43125630,24,1,2363,2002,439,1390855139.8337684,1390855139.8457685,1390855139.8457685
/home/w/weismanm/.local/share/gvfs-metadata/.nfs00000000028e0a890000025a,33188,42863241,24,2,2363,2002,32768,1354889194.657093,1358179156.520416,1358179594.869384
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/86/1/.cp/icons,16877,40895358,24,3,2363,2002,4096,1380129894.145042,1380129894.1490421,1380129894.1490421
/home/w/weismanm/Documents/CS290/cs290F2013-lab4-team3/config/logging,16877,42865828,24,2,2363,2002,4096,1380660216.9601688,1380660216.9601688,1380660216.9601688
/home/w/weismanm/.vim/eclim/autoload/eclim/xml,16877,40372295,24,2,2363,2002,4096,1378929278.9204848,1371784607.0,1378929278.9644852
/home/w/weismanm/Documents/CS112/.git/objects/6a,16877,43125391,24,2,2363,2002,4096,1361302651.1765623,1361302651.3005638,1361302651.3005638
/home/w/weismanm/.vim/vim-addons/FuzzyFinder/.hg/store/data/autoload/fuf/changelist.vim.i,33188,40501336,24,1,2363,2002,4178,1378929285.1605608,1372042312.0,1378929285.164561
/home/w/weismanm/.vim/eclim/doc/faq.txt,33188,39589362,24,1,2363,2002,10618,1378929278.0364738,1368902168.0,1378929278.040474
/home/w/weismanm/Documents/CS112/CompressionLab/twitter4j-core-3.0.3/twitter4j/api/SpamReportingResource.class,33188,42865063,24,1,2363,2002,292,1356314696.0,1356314696.0,1362517110.8309016
/home/w/weismanm/Documents/CS112/RecursionLab/IterativeFibonacci.java,33188,43125300,24,1,2363,2002,1962,1360705078.8087769,1360705078.812777,1360705078.812777
/home/w/weismanm/.macromedia/Flash_Player/macromedia.com/support,16832,42861292,24,3,2363,2002,4096,1351839337.9575486,1347021149.0,1351839337.9575486
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/85/1/.cp/help/JGit/User_Guide/Reference.html,33188,40896829,24,1,2363,2002,6829,1380677728.025504,1380677728.025504,1380677728.025504
/home/w/weismanm/.vim/vim-addons/vim-signature/.git/logs/refs/remotes,16877,40501467,24,3,2363,2002,4096,1378929287.1405852,1372111246.0,1378929287.1565852
/home/w/weismanm/.local/share/Trash/files/wworkspace/.metadata/.plugins/org.eclipse.core.runtime/.settings/org.eclipse.jdt.launching.prefs,33188,39718304,24,1,2363,2002,416,1364946316.6136143,1364946615.9331195,1364946615.9331195
/home/w/weismanm/.vim/colors/automation.vim,33188,39462732,24,1,2363,2002,3028,1378929258.9522407,1371959556.0,1378929258.968241
/home/w/weismanm/Documents/cs290f2013-lab5-team4/ReleasePlanner/bin/com/group4/test/TimedTest.class,33188,42995821,24,1,2363,2002,284,1383158696.697071,1383158696.697071,1383158696.697071
/home/w/weismanm/.vim/bundle/vundle/spell/en.utf-8.add,33188,40371829,24,1,2363,2002,413,1378929273.6564205,1378908142.0,1378929273.6684206
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/214/1/.cp/icons/full/obj,16877,40897324,24,2,2363,2002,4096,1380677860.7070954,1380677860.7070954,1380677860.7070954
/home/w/weismanm/.local/share/.nfs00000000028e035b00000099,33152,42861403,24,1,2363,2002,1547,1358884234.5033076,1358884234.5073075,1358884316.608255
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/170/1/.cp/intro/tutorialsExtensionContent.xml,33188,41945971,24,1,2363,2002,1779,1358884043.641106,1358884043.641106,1358884043.641106
/home/w/weismanm/.vim/colors/ironman.vim,33188,39462621,24,1,2363,2002,5530,1378929257.1282184,1371959556.0,1378929257.1322186
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/p2/org.eclipse.equinox.p2.engine/profileRegistry/epp.package.standard.profile/.lock,33188,40636732,24,1,2363,2002,0,1380129814.372062,1380129814.372062,1380129814.372062
/home/w/weismanm/.config/google-chrome/Default/Extensions/aohghmighlieiainnegkcijnfilokake/0.5_0/_locales/el/messages.json,33188,42866087,24,1,2363,2002,406,1380130004.058393,1380130004.058393,1380130004.058393
/home/w/weismanm/.cache/.fr-S0AE3a/hawkw-cs290f2013-lab1-team3-2aa82761b5b2/slides/gitconfig,33188,42994774,24,1,2363,2002,2,1378924331.0,1378913857.0,1378924331.4598784
/home/w/weismanm/Documents/CS112/.git/objects/cf,16877,43125411,24,2,2363,2002,4096,1361302653.1405861,1361302653.2685878,1361302653.2685878
/home/w/weismanm/Documents/cs111/lab12/Lab Report #11.odt,33188,43125089,24,1,2363,2002,22635,1354743666.6186814,1354743666.6226816,1354743666.6226816
/home/w/weismanm/Documents/cs111/lab11/problem1.out,33188,43125069,24,1,2363,2002,937,1354138422.8244996,1354138497.921352,1354138497.921352
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/32/1/.cp/icons/full,16877,40897259,24,3,2363,2002,4096,1380677771.1020188,1380677771.1140196,1380677771.1140196
/home/w/weismanm/Documents/CS112/.git/objects/61,16877,43125459,24,2,2363,2002,4096,1362515832.6643064,1362515832.6723065,1362515832.6723065
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.equinox.app/.manager,16877,40635245,24,2,2363,2002,4096,1358884006.1606739,1364946616.5091264,1364946616.5091264
/home/w/weismanm/Documents/CS112/CompressionLab/lz4-read-only/cmake/.svn/tmp,16877,42994927,24,5,2363,2002,4096,1363278302.7373269,1363278303.0893312,1363278303.0893312
/home/w/weismanm/Documents/cs290f2013-lab5-team4/ReleasePlanner/doc/api/stylesheet.css,33188,42995807,24,1,2363,2002,11139,1383158694.8730495,1383158694.8890495,1383158694.8890495
/home/w/weismanm/Documents/CS112/.git/objects/69,16877,43125371,24,2,2363,2002,4096,1362515824.516211,1362515824.5402112,1362515824.5402112
/home/w/weismanm/cs290f2013-fp-team1/lib/javancss.jar,33188,42208673,24,1,2363,2002,333715,1386968664.1902485,1386968664.2222488,1386968664.2222488
/home/w/weismanm/.vim/colors/baycomb.vim,33188,39462854,24,1,2363,2002,9761,1378929263.0562909,1371959556.0,1378929263.0882912
/home/w/weismanm/cs290f2013-fp-team1/lib/ant-swing.jar,33188,42208665,24,1,2363,2002,13252,1386968663.2062368,1386968663.2102368,1386968663.2102368
/home/w/weismanm/Documents/CS112/CompressionLab/lz4-read-only/.svn/text-base/lz4.c.svn-base,33060,42994957,24,1,2363,2002,30827,1363278303.149332,1363278303.153332,1363278303.2973337
/home/w/weismanm/Desktop/src/StackMachine.out,33188,41042484,24,1,2363,2002,1950,1364946384.7744126,1364946685.5379345,1364946685.5379345
/home/w/weismanm/Documents/cs290f2013-lab7-team3/cs290f2013-lab7-team3/.git/logs/refs/heads,16877,42994831,24,2,2363,2002,4096,1383771828.561785,1383771828.561785,1383771828.561785
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/93/1/.cp/org/eclipse/epp/internal/mpc/ui/wizards/RatingTooltip$3.class,33188,40897046,24,1,2363,2002,1071,1380677728.833514,1380677728.837514,1380677728.837514
/home/w/weismanm/.vim/colors/blueprint.vim,33188,39462624,24,1,2363,2002,2747,1378929257.160219,1371959556.0,1378929257.1682189
/home/w/weismanm/.vim/bundle/gitv/.git/refs/remotes,16877,40372132,24,3,2363,2002,4096,1378929276.8324592,1378127483.0,1378929276.8444593
/home/w/weismanm/.config/google-chrome/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/0.0.6.0_0/_locales/hi/messages.json,33188,42867589,24,1,2363,2002,1383,1390854777.1334128,1390854777.1334128,1390854777.1334128
/home/w/weismanm/.vim/vim-addons/vimproc/.git/logs/refs/remotes,16877,40501517,24,3,2363,2002,4096,1378929287.7525926,1372281402.0,1378929287.7685928
/home/w/weismanm/Documents/CS112/CompressionLab/twitter4j-core-3.0.3/twitter4j/Query.class,33188,42865199,24,1,2363,2002,7849,1356314696.0,1356314696.0,1362517111.6669106
/home/w/weismanm/.cache/mozilla/firefox/xwq66wc2.default/safebrowsing/test-phish-simple.cache,33188,43125657,24,1,2363,2002,44,1391443632.6435807,1391443632.6435807,1391443632.6475806
/home/w/weismanm/Documents/cs111/problem2.java~,33188,42862483,24,1,2363,2002,2537,1351839344.713629,1348687512.0,1351839344.713629
/home/w/weismanm/.oh-my-zsh/plugins/rbenv,16877,42599134,24,2,2363,2002,4096,1390854837.870142,1390854837.874142,1390854837.874142
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/154/1/.cp/images/topiclabel/tu_swtapp48.gif,33188,42080927,24,1,2363,2002,1653,1358884043.8571086,1358884043.8571086,1358884043.8571086
/home/w/weismanm/.vim/vim-addons/fugitive,16877,40501393,24,5,2363,2002,4096,1378929286.4725769,1375363745.0,1378929286.9525828
/home/w/weismanm/.config/google-chrome/Default/Archived History-journal,33188,42865547,24,1,2363,2002,16384,1367941818.4934137,1391455770.0895033,1391455770.0895033
/home/w/weismanm/.vim/bundle/gitv/.git/refs/tags,16877,40372131,24,2,2363,2002,4096,1378929276.828459,1378127482.0,1378929276.828459
/home/w/weismanm/.vim/colors/blueshift.vim,33188,39462759,24,1,2363,2002,2659,1378929259.7362504,1371959556.0,1378929259.7562506
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/85/1/.cp/help/images/topiclabel,16877,40896847,24,2,2363,2002,4096,1380677728.0935051,1380677728.0935051,1380677728.0935051
/home/w/weismanm/.config/libreoffice/3/user/config/soffice.cfg/modules/scalc/statusbar,16877,42860917,24,2,2363,2002,4096,1351839323.221373,1351109759.0,1351839323.221373
/home/w/weismanm/.gconf/desktop/gnome,16832,42861084,24,8,2363,2002,4096,1351839337.6175447,1367941819.7534287,1367941819.7534287
/home/w/weismanm/Documents/CS112/CompressionLab/bailey/structure/QueueVector.class,33188,42864995,24,1,2363,2002,1347,1030123070.0,1030123070.0,1362517084.2346146
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/32,16877,40897255,24,3,2363,2002,4096,1380677771.0940182,1380677771.0940182,1380677771.0940182
/home/w/weismanm/.vim/vim-addons/vim-addon-manager/.git/hooks/post-update.sample,33261,40372432,24,1,2363,2002,189,1378929280.3685024,1372042174.0,1378929280.3765025
/home/w/weismanm/.vim/autoload/vimproc,16877,39331083,24,2,2363,2002,4096,1378929279.7964954,1372282334.0,1378929279.848496
/home/w/weismanm/Desktop/Old Firefox Data/xwq66wc2.default/addons.sqlite-journal,33188,42867861,24,1,2363,2002,295496,1391443629.547543,1391443629.619544,1391443629.619544
/home/w/weismanm/.vim/vim-addons/vim-signature/.git/hooks/pre-rebase.sample,33261,40501452,24,1,2363,2002,4898,1378929287.048584,1372111245.0,1378929287.052584
/home/w/weismanm/.local/share/Trash/files/workspace/StackMachine/bin/Stack.class,33188,41042463,24,1,2363,2002,504,1364945320.7979665,1364945320.7979665,1364945320.7979665
/home/w/weismanm/Documents/CS112/CompressionLab/bailey/doclets/AbstractPackageIndexWriter.class,33188,42864887,24,1,2363,2002,2363,1030123034.0,1030123034.0,1362517083.5546074
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/129/1/.cp/icons,16877,41815292,24,3,2363,2002,4096,1358884042.957098,1358884042.9610982,1358884042.9610982
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/85/1/.cp/help/EGit/User_Guide/images/Egit-0.10-ssh-preferences.png,33188,40896700,24,1,2363,2002,23764,1380677727.4214969,1380677727.425497,1380677727.425497
/home/w/weismanm/.vim/colors/reliable.vim,33188,39462726,24,1,2363,2002,4720,1378929258.5522358,1371959556.0,1378929258.560236
/home/w/weismanm/.vim/bundle/vim-session/.gitignore,33188,40371666,24,1,2363,2002,9,1378929272.404405,1373496382.0,1378929272.4124053
/home/w/weismanm/.vim/bundle/vim-latex-suite/ftplugin/latex-suite/packages/psgo,33188,40371929,24,1,2363,2002,679,1378929274.8084345,1375377270.0,1378929274.8124344
/home/w/weismanm/.config/google-chrome/Default/Extensions/apdfllckaahabafndbhieahigkjlhalf/6.3_0/_locales/hu,16832,43125560,24,2,2363,2002,4096,1380130006.3584213,1380130006.4464223,1380130006.4464223
/home/w/weismanm/.config/google-chrome/Default/Extensions/apdfllckaahabafndbhieahigkjlhalf/6.3_0/manifest.json,33188,43125528,24,1,2363,2002,972,1380130006.330421,1380130006.3344212,1380130006.3344212
/home/w/weismanm/.config/google-chrome/Default/Extensions/apdfllckaahabafndbhieahigkjlhalf/6.3_0/_locales/hr,16832,43125541,24,2,2363,2002,4096,1380130006.3464212,1380130006.5264235,1380130006.5264235
/home/w/weismanm/.vim/colors/clue.vim,33188,39462534,24,1,2363,2002,4705,1378929255.948204,1371959556.0,1378929255.9562042
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/p2/org.eclipse.equinox.p2.engine/profileRegistry/PlatformProfile.profile/.data/.settings,16877,40901562,24,2,2363,2002,4096,1358884011.4007342,1358884046.145135,1358884046.145135
/home/w/weismanm/.config/google-chrome/Default/Extensions/apdfllckaahabafndbhieahigkjlhalf/6.3_0/_locales/hi,16832,43125574,24,2,2363,2002,4096,1380130006.3664215,1380130006.3664215,1380130006.3664215
/home/w/weismanm/.vim/colors/kib_plastic.vim,33188,39462727,24,1,2363,2002,5685,1378929258.5762362,1371959556.0,1378929258.5882363
/home/w/weismanm/.config/google-chrome/Default/Extensions/apdfllckaahabafndbhieahigkjlhalf/6.3_0/_locales/he,16832,43125563,24,2,2363,2002,4096,1380130006.3584213,1380130006.4344223,1380130006.4344223
/home/w/weismanm/Documents/CS112/CompressionLab/twitter4j-core-3.0.3/twitter4j/GeoLocation.class,33188,42865094,24,1,2363,2002,1589,1356314694.0,1356314694.0,1362517111.0269036
/home/w/weismanm/Desktop/Old Firefox Data/xwq66wc2.default/sessionstore.js,33152,42867826,24,1,2363,2002,87738,1391443625.0274885,1391443625.0474887,1391443625.0474887
/home/w/weismanm/.local/share/gvfs-metadata/.nfs00000000007c93a900000012,33188,42862027,24,1,2363,2002,32768,1351839337.733546,1350478848.0,1351839337.733546
/home/w/weismanm/.vim/vim-addons/vim-addon-manager/test/files-vmb.lst,33188,40372520,24,1,2363,2002,338,1378929281.1285117,1372042175.0,1378929281.1325116
/home/w/weismanm/.pulse/aed0f96c5350d1088083050600000677-stream-volumes.tdb,33188,42862950,24,1,2363,2002,12288,1358179154.1643894,1358528595.6991293,1358528595.6991293
/home/w/weismanm/Documents/cs111/CS111/lab11/Traffic.java,33188,43125208,24,1,2363,2002,3533,1354743835.4006171,1354743835.4046173,1354743835.4046173
/home/w/weismanm/Documents/CS112/RecursionLab/profiler/docs/api/com/clarkware,16877,43125313,24,2,2363,2002,4096,1360705078.8647776,1360705078.9087782,1360705078.9087782
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/93/1/.cp/org/eclipse/epp/internal/mpc/ui/wizards/DiscoveryItem$11.class,33188,40896973,24,1,2363,2002,1531,1380677728.5615106,1380677728.5615106,1380677728.5615106
/home/w/weismanm/.eclipse/org.eclipse.platform_3.7.0_155965261/configuration/org.eclipse.osgi/bundles/170/1/.cp/intro/css/samples.properties,33188,41945963,24,1,2363,2002,804,1358884043.6131058,1358884043.6131058,1358884043.6131058
/home/w/weismanm/.vim/vim-addons/Bookmarking/.git/refs/heads/master,33188,40372773,24,1,2363,2002,41,1378929283.196537,1372108913.0,1378929283.200537
/home/w/weismanm/.cache/event-sound-cache.tdb.1e9b87a78ffee009cbfb5f08000004c8.x86_64-pc-linux-gnu,33188,42864481,24,1,2363,2002,16384,1360036169.4255283,1360036363.2677798,1360036363.2677798
/home/w/weismanm/.vim/bundle/nerdtree/autoload/nerdtree.vim,33188,40371359,24,1,2363,2002,46657,1378929269.376368,1372297272.0,1378929269.3843682
/home/w/weismanm/.config/libreoffice/3/user/gallery,16877,42860903,24,2,2363,2002,4096,1351839333.6134968,1346871044.0,1351839333.6134968
/home/w/weismanm/.config/google-chrome/Default/User StyleSheets,16832,42865534,24,2,2363,2002,4096,1367941818.19741,1367941818.20141,1367941818.20141
/home/w/weismanm/cs290f2013-fp-team1/bin/doc/api/overview-tree.html,33188,42209556,24,1,2363,2002,15600,1386969804.6358087,1386969804.6398087,1386969804.6398087
/home/w/weismanm/.cache/event-sound-cache.tdb.aed0f96c5350d1088083050600000677.x86_64-pc-linux-gnu,33188,42862135,24,1,2363,2002,12288,1358528011.4083467,1367941795.645139,1367941795.645139
/home/w/weismanm/.oh-my-zsh/plugins/wd,16877,42599227,24,2,2363,2002,4096,1390854840.3021712,1390854840.386172,1390854840.386172
/home/w/weismanm/.vim/vim-addons/vim-addon-manager/autoload/vam/test.vim,33188,40372477,24,1,2363,2002,5775,1378929280.6925063,1372042175.0,1378929280.7005064
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/225/1/.cp/icons,16877,40897200,24,3,2363,2002,4096,1380677730.2135305,1380677730.3055315,1380677730.3055315
/home/w/weismanm/.config/libreoffice/3/user/psprint/pspfontcache,33188,42861682,24,1,2363,2002,60645,1351839333.621497,1391443582.2829711,1391443582.2829711
/home/w/weismanm/.vim/colors/liquidcarbon.vim,33188,39462847,24,1,2363,2002,5792,1378929262.828288,1371959556.0,1378929262.8442883
/home/w/weismanm/.local/share/Trash/files/workspace/.metadata/.plugins/org.eclipse.core.runtime/.settings/org.eclipse.jdt.core.prefs,33188,41422995,24,1,2363,2002,415,1358884071.8014307,1358884151.1023455,1358884151.1023455
/home/w/weismanm/.vim/bundle/Wordnet.vim/.git/refs/remotes,16877,40371440,24,3,2363,2002,4096,1378929270.5003817,1378175855.0,1378929270.516382
/home/w/weismanm/.config/google-chrome/Default/databases,16832,42866766,24,2,2363,2002,4096,1384277887.8456573,1384277887.8656576,1384277887.8656576
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/152/1/.cp/images,16877,40897101,24,3,2363,2002,4096,1380677728.997516,1380677729.0015159,1380677729.0015159
/home/w/weismanm/.local/share/Trash/files/wworkspace/.metadata/.plugins/org.eclipse.core.runtime/.settings,16877,39718295,24,2,2363,2002,4096,1364946302.2934465,1364946615.9131193,1364946615.9131193
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/93/1/.cp/org/eclipse/epp/mpc,16877,40896887,24,3,2363,2002,4096,1380677728.261507,1380677728.265507,1380677728.265507
/home/w/weismanm/Documents/CS112/SortingLab/TestII.out,33188,42865241,24,1,2363,2002,2954,1364944558.9730875,1364944558.9770875,1364944558.9770875
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/85/1/.cp/help/EGit/User_Guide/images/Pe_downarrow1.png,33188,40896797,24,1,2363,2002,8015,1380677727.9175029,1380677727.9175029,1380677727.9175029
/home/w/weismanm/.vim/eclim/plugin/ftdetect.vim,33188,40372321,24,1,2363,2002,2927,1378929279.128487,1368902134.0,1378929279.1324873
/home/w/weismanm/.vim/bundle/vim-session/.git/logs/refs/remotes,16877,40371639,24,3,2363,2002,4096,1378929272.148402,1373496382.0,1378929272.160402
/home/w/weismanm/.oh-my-zsh/plugins/pyenv/pyenv.plugin.zsh,33188,42599116,24,1,2363,2002,813,1390854837.7181401,1390854837.7181401,1390854837.7181401
/home/w/weismanm/Documents/CS112/CompressionLab/twitter4j-core-3.0.3/twitter4j/util/TimeSpanConverter.class,33188,42865230,24,1,2363,2002,4422,1356314694.0,1356314694.0,1362517111.8589127
/home/w/weismanm/.vim/vim-addons/csv/.git/objects/pack/pack-18e140aac4c5dcf4cb3c7eeabcb9fed5b8193afb.pack,33060,40372630,24,1,2363,2002,49649,1378929282.0405228,1372191590.0,1378929282.048523
/home/w/weismanm/Documents/CS112/CompressionLab/bailey/structure/ValueIterator.class,33188,42865017,24,1,2363,2002,703,1030123072.0,1030123072.0,1362517084.362616
/home/w/weismanm/.oh-my-zsh/plugins/dircycle,16877,42209628,24,2,2363,2002,4096,1390854836.3541238,1390854836.362124,1390854836.362124
/home/w/weismanm/.vim/bundle/vundle/.git/index,33188,40371792,24,1,2363,2002,968,1378929273.3644168,1372281532.0,1378929273.3684168
/home/w/weismanm/.vim/eclim/autoload/eclim/android,16877,40372258,24,2,2363,2002,4096,1378929278.608481,1368902134.0,1378929278.616481
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/178/1/.cp/org/eclipse/jface,16877,40895256,24,5,2363,2002,4096,1380129883.480911,1380677856.6310465,1380677856.6310465
/home/w/weismanm/.vim/colors/solarized.vim,33188,39462539,24,1,2363,2002,51917,1378929256.0482051,1371959556.0,1378929256.0602055
/home/w/weismanm/.eclipse/org.eclipse.platform_4.3.0_1473617060_linux_gtk_x86_64/configuration/org.eclipse.osgi/bundles/56/1/.cp/icons/full/etool16/debug_exc.gif,33188,40895287,24,1,2363,2002,348,1380129885.780939,1380129885.7849393,1380129885.7849393
/home/w/weismanm/Downloads/site/jacoco/DatagenTests/.resources/sort.js,33188,42995600,24,1,2363,2002,3985,1381343290.0,1381342574.0,1381343290.5513163
